Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
956,67,0,67,0.0,1.0,30.6,3.29,3.86,1.0,4.0,5.0,5.0
262,67,0,67,0.0,0.95,339.0,76.07,75.49,21.11,55.53,101.47,233.85
977,66,0,66,0.0,1.69,203.9,29.87,29.97,11.98,26.44,36.83,78.24
897,65,0,65,0.0,2.0,137.42,34.08,33.02,11.84,21.0,42.42,121.11
924,63,0,63,0.0,1.0,244.5,27.88,53.98,1.0,1.0,19.72,151.56
766,62,0,62,0.0,0.0,139.54,23.12,30.6,4.94,10.59,23.13,86.24
261,62,0,62,0.0,2.1,280.47,48.0,56.64,15.0,24.92,69.93,153.5
838,60,0,60,0.0,0.68,258.99,19.15,42.7,0.89,1.94,8.62,89.99
248,58,0,58,0.0,0.96,14.95,6.17,4.61,2.12,2.22,11.27,11.27
951,58,0,58,0.0,1.97,220.82,45.89,47.83,10.02,28.21,59.37,144.59
260,56,0,56,0.0,0.89,101.0,15.34,21.34,3.37,8.99,15.95,50.11
275,54,0,54,0.0,3.48,749.19,157.9,164.53,29.64,107.5,222.04,447.91
273,53,0,53,0.0,0.02,210.3,49.54,46.47,15.0,29.99,72.8,130.76
946,50,0,50,0.0,1.0,497.0,38.44,99.75,1.0,1.0,1.0,215.73
844,48,0,48,0.0,0.01,217.05,31.3,37.84,10.35,17.92,33.82,102.37
368,48,0,48,0.0,0.89,114.2,13.33,23.15,1.93,3.82,13.38,51.76
555,47,0,47,0.0,0.64,285.32,144.46,70.32,79.0,158.0,183.5,260.05
971,46,0,46,0.0,7.72,154.23,36.95,41.0,12.31,12.31,29.56,131.41
11,10,35,45,3989.81,0.0,798.49,111.62,206.76,1.0,7.53,112.45,651.72
717,45,0,45,0.0,0.89,248.84,25.02,42.54,1.98,10.52,29.95,84.16
952,42,2,44,35.23,0.76,119.07,4.44,18.23,1.0,1.0,1.0,4.76
252,44,0,44,0.0,0.01,175.89,37.03,39.11,6.99,27.45,50.79,112.56
263,43,0,43,0.0,3.1,469.04,71.18,102.12,12.0,37.4,73.62,264.54
837,43,0,43,0.0,0.75,44.99,2.77,7.0,0.89,1.0,1.79,3.59
490,43,0,43,0.0,2.0,239.96,67.09,59.68,17.11,50.0,100.0,195.96
265,42,0,42,0.0,0.89,28.2,6.59,5.07,2.38,6.72,8.99,11.94
744,42,0,42,0.0,0.89,179.99,29.19,42.09,3.18,10.49,26.82,129.51
602,41,0,41,0.0,1.0,14.9,3.71,3.84,1.5,2.0,3.5,14.5
179,40,0,40,0.0,2.8,550.0,51.68,102.31,11.85,11.85,40.22,178.6
955,40,0,40,0.0,1.0,479.94,113.88,121.74,29.02,64.66,131.01,346.87
940,40,0,40,0.0,1.0,156.72,33.43,38.92,6.6,19.96,39.48,109.6
761,40,0,40,0.0,0.0,226.81,35.17,45.93,7.66,17.07,49.37,114.67
568,38,0,38,0.0,0.95,249.0,65.17,53.93,30.48,49.68,82.82,154.33
830,38,0,38,0.0,1.0,130.51,33.69,31.25,12.27,23.23,43.7,111.81
427,38,0,38,0.0,5.0,228.0,45.65,53.44,11.82,22.5,45.22,175.5
259,37,0,37,0.0,0.77,57.91,9.46,9.25,2.49,11.27,11.27,12.29
191,36,0,36,0.0,0.0,220.89,31.56,47.34,4.81,12.57,34.88,124.65
726,36,0,36,0.0,0.89,150.8,31.92,40.92,3.34,13.28,37.05,115.03
208,36,0,36,0.0,0.89,109.95,13.39,19.86,2.91,8.99,12.99,43.44
292,36,0,36,0.0,0.01,235.81,41.94,53.94,4.79,19.99,70.59,143.43
656,36,0,36,0.0,0.0,270.96,45.42,68.06,7.28,13.92,57.69,212.04
315,35,0,35,0.0,1.0,250.0,43.79,67.03,1.0,11.91,41.32,202.46
829,35,0,35,0.0,1.0,79.0,4.51,13.52,1.0,1.0,1.0,13.87
334,35,0,35,0.0,0.0,159.35,22.28,31.1,3.54,11.82,26.53,76.09
835,35,0,35,0.0,0.74,89.99,13.81,27.22,1.0,2.29,8.36,89.99
906,35,0,35,0.0,9.31,258.76,61.25,75.91,12.31,16.0,92.75,215.42
882,34,0,34,0.0,0.76,212.5,10.33,38.21,0.76,0.76,0.76,56.75
724,34,0,34,0.0,0.89,259.18,51.82,70.76,1.98,11.0,72.5,193.12
748,34,0,34,0.0,1.0,114.32,25.5,26.83,9.71,12.36,38.74,77.95
358,32,0,32,0.0,0.45,53.72,5.96,11.42,0.77,1.54,5.57,27.31
869,32,0,32,0.0,1.0,179.7,6.87,31.58,1.0,1.0,1.0,5.05
806,32,0,32,0.0,0.28,166.13,27.79,33.29,10.59,15.48,33.59,84.08
336,31,0,31,0.0,0.76,1.9,0.86,0.22,0.76,0.76,1.0,1.0
531,31,0,31,0.0,1.0,709.38,236.2,234.62,30.54,117.99,445.0,608.24
807,30,0,30,0.0,0.76,80.93,18.01,19.91,4.65,12.9,20.83,62.24
279,30,0,30,0.0,10.0,261.62,73.71,70.21,19.21,48.74,104.18,217.95
834,30,0,30,0.0,0.76,69.38,6.08,14.17,1.0,1.14,2.82,29.23
716,29,0,29,0.0,0.0,300.0,44.31,63.21,11.5,19.93,29.95,148.18
629,29,0,29,0.0,2.5,225.0,47.51,53.98,12.36,22.02,51.23,140.14
361,29,0,29,0.0,0.76,60.99,8.37,12.83,1.5,3.98,9.99,30.4
892,28,0,28,0.0,0.76,104.3,29.32,29.48,9.99,15.22,42.46,88.78
444,28,0,28,0.0,15.0,397.5,147.7,87.89,87.32,129.89,185.9,292.04
927,28,0,28,0.0,0.67,68.43,13.75,17.64,1.53,3.74,21.96,39.45
899,28,0,28,0.0,1.0,15.2,1.51,2.68,1.0,1.0,1.0,1.0
62,28,0,28,0.0,5.0,152.15,49.02,39.17,20.4,46.18,55.4,138.61
612,27,0,27,0.0,19.0,159.0,52.66,32.68,29.45,39.99,76.25,95.02
945,27,0,27,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
241,27,0,27,0.0,0.89,295.2,39.82,76.99,4.99,9.99,17.14,216.48
157,26,0,26,0.0,3.7,74.0,13.87,12.43,11.85,11.85,11.85,14.49
697,26,0,26,0.0,0.0,197.43,28.94,42.05,5.6,13.37,41.36,83.93
737,26,0,26,0.0,0.89,62.66,10.42,15.0,2.68,5.49,9.38,45.12
230,25,0,25,0.0,1.39,188.31,39.72,46.32,16.36,23.0,36.71,144.7
558,25,0,25,0.0,11.13,129.99,66.62,41.86,35.9,45.9,119.95,125.9
759,25,0,25,0.0,1.0,92.57,6.03,19.27,1.0,1.0,1.0,28.24
210,24,0,24,0.0,0.89,70.11,8.78,14.03,1.99,4.99,9.1,20.13
833,23,0,23,0.0,1.0,69.0,8.96,19.89,1.0,1.0,1.0,54.6
133,23,0,23,0.0,2.0,242.02,54.34,63.12,12.83,23.23,80.28,169.57
928,22,0,22,0.0,0.0,279.2,140.46,77.17,90.32,135.19,172.07,272.51
735,22,0,22,0.0,1.0,56.0,4.04,11.88,1.0,1.0,1.0,12.22
236,22,0,22,0.0,1.0,78.24,7.88,22.09,1.0,1.0,1.0,70.39
961,21,0,21,0.0,1.0,222.3,41.97,53.05,9.25,16.9,55.67,116.23
478,21,0,21,0.0,2.02,429.95,150.24,91.4,89.99,139.98,179.98,272.06
958,21,0,21,0.0,4.04,151.48,43.35,42.88,13.82,21.2,64.26,118.2
128,21,0,21,0.0,1.83,256.38,62.66,67.23,15.0,35.0,76.12,198.4
264,20,0,20,0.0,0.01,73.5,29.4,20.21,12.76,27.4,36.33,70.17
359,20,0,20,0.0,0.99,125.98,21.19,29.91,5.98,14.33,20.52,79.39
936,20,0,20,0.0,0.89,100.96,15.16,23.11,1.98,5.08,21.38,37.8
388,20,0,20,0.0,0.75,139.49,30.83,45.28,4.88,10.29,27.53,127.7
563,20,0,20,0.0,0.95,222.35,58.29,56.22,17.3,39.3,92.14,131.24
106,20,0,20,0.0,0.89,155.49,46.45,51.51,7.99,22.54,73.24,151.22
910,19,1,20,1.0,1.0,50.0,4.56,11.27,1.0,1.0,1.0,17.06
440,20,0,20,0.0,10.0,200.0,51.19,44.23,22.5,40.0,56.25,127.32
1,3,16,19,660.65,0.76,188.78,48.98,62.1,1.0,11.38,89.99,188.55
767,19,0,19,0.0,0.0,132.75,29.47,38.57,11.55,15.95,20.55,109.83
78,19,0,19,0.0,0.89,59.99,18.62,17.83,5.24,14.95,20.1,58.18
548,19,0,19,0.0,10.0,170.0,78.25,62.08,24.5,70.0,142.5,166.85
319,19,0,19,0.0,1.75,89.0,26.73,22.18,8.7,21.98,33.67,67.35
317,19,0,19,0.0,8.99,220.6,52.68,59.87,17.63,24.85,57.97,171.37
477,19,0,19,0.0,13.7,157.8,55.27,40.64,22.0,49.0,87.66,109.78
297,19,0,19,0.0,0.0,261.52,48.12,77.43,2.48,10.59,66.06,225.22
949,19,0,19,0.0,9.31,29.56,13.8,5.61,12.31,12.31,12.31,29.56
127,19,0,19,0.0,5.0,20.0,9.26,5.13,5.0,10.0,10.0,20.0
854,18,0,18,0.0,0.89,93.25,13.39,21.87,2.38,8.07,12.65,46.66
132,18,0,18,0.0,4.0,20.0,7.44,3.97,5.0,5.0,10.0,11.5
713,18,0,18,0.0,0.89,148.84,36.16,52.56,1.98,9.74,47.41,135.22
406,18,0,18,0.0,10.89,345.0,103.13,99.75,28.0,70.22,131.12,311.0
471,18,0,18,0.0,24.99,509.95,174.83,147.7,60.25,135.66,254.98,457.26
111,18,0,18,0.0,0.89,99.99,70.19,36.45,48.42,89.99,89.99,99.99
320,18,0,18,0.0,0.01,81.56,28.34,28.72,7.06,10.14,50.28,77.67
220,18,0,18,0.0,0.89,13.99,3.23,3.07,1.84,1.98,4.4,7.19
266,18,0,18,0.0,9.0,99.99,32.51,24.49,15.95,27.4,33.1,74.49
607,17,0,17,0.0,0.0,359.22,133.42,140.91,10.62,28.02,228.06,359.22
840,17,0,17,0.0,10.0,169.31,61.98,46.12,28.74,52.24,90.78,143.96
604,17,0,17,0.0,1.0,122.72,24.41,41.52,2.0,4.8,14.9,118.24
847,17,0,17,0.0,4.71,109.31,32.9,36.43,9.88,19.9,29.17,103.25
585,17,0,17,0.0,1.0,114.94,14.57,28.98,3.0,3.5,7.1,63.79
742,17,0,17,0.0,4.77,98.4,20.84,24.62,6.89,11.5,25.0,67.54
155,17,0,17,0.0,0.0,282.08,66.77,76.38,4.95,37.92,108.17,177.75
809,17,0,17,0.0,1.0,463.69,124.15,131.37,21.27,94.0,157.76,361.99
296,17,0,17,0.0,5.99,229.58,62.0,74.58,13.58,22.66,78.02,207.55
863,16,0,16,0.0,1.99,76.06,19.52,17.82,9.99,13.99,23.84,45.23
274,16,0,16,0.0,1.0,116.0,31.15,40.47,1.38,2.0,59.25,97.66
192,16,0,16,0.0,9.58,522.4,149.98,149.38,24.35,133.98,201.38,421.05
627,16,0,16,0.0,8.0,170.0,79.18,59.29,23.99,68.93,134.0,168.5
497,16,0,16,0.0,10.19,309.6,71.79,74.62,20.7,58.76,77.47,194.25
487,16,0,16,0.0,19.0,181.5,78.56,52.22,30.0,76.68,123.48,157.88
728,16,0,16,0.0,0.99,192.88,59.45,64.75,6.88,30.5,110.42,162.95
426,16,0,16,0.0,10.0,276.0,71.47,70.46,15.0,52.1,100.44,186.0
603,15,0,15,0.0,1.0,3.0,1.65,0.63,1.0,2.0,2.0,2.51
200,15,0,15,0.0,1.51,46.4,22.71,11.63,17.7,22.6,27.39,39.94
421,15,0,15,0.0,834.84,1303.55,946.68,160.69,835.0,835.0,999.96,1273.34
729,15,0,15,0.0,0.78,122.07,38.62,40.81,6.57,27.4,48.66,112.78
801,15,0,15,0.0,0.0,297.08,75.43,79.15,25.97,37.83,98.15,218.69
898,15,0,15,0.0,1.66,163.0,42.21,49.32,4.48,22.7,58.04,135.47
778,14,0,14,0.0,3.03,153.25,27.56,39.26,10.59,10.62,26.66,88.07
919,14,0,14,0.0,0.76,47.31,4.27,12.39,1.0,1.0,1.0,17.21
559,14,0,14,0.0,10.0,330.0,86.26,107.12,20.37,42.24,68.94,305.83
329,14,0,14,0.0,4.18,60.0,22.36,15.96,10.98,19.0,28.67,52.92
142,14,0,14,0.0,1.0,412.2,82.6,110.47,10.42,41.56,105.0,270.52
305,14,0,14,0.0,1.0,43.5,10.92,15.71,1.0,1.0,16.74,38.53
184,14,0,14,0.0,0.01,117.99,23.8,37.04,2.26,9.46,15.0,103.37
355,14,0,14,0.0,0.89,11.96,2.06,2.94,0.89,0.94,1.74,6.16
213,14,0,14,0.0,0.89,35.39,8.71,8.37,5.99,8.48,9.73,18.88
781,14,0,14,0.0,1.5,34.0,11.57,7.83,8.94,8.98,12.12,23.59
144,14,0,14,0.0,0.9,37.93,9.34,9.08,3.7,7.57,11.28,21.74
904,14,0,14,0.0,200.0,755.38,333.21,153.98,211.75,302.5,388.25,584.74
288,13,0,13,0.0,10.0,150.0,46.78,37.17,25.0,50.0,50.0,107.4
70,13,0,13,0.0,2.12,130.0,23.09,32.84,11.27,12.99,19.9,70.14
167,13,0,13,0.0,0.17,96.84,49.54,30.64,30.37,53.73,53.89,96.31
473,13,0,13,0.0,25.0,378.0,124.68,99.54,60.29,109.0,188.85,277.14
79,13,0,13,0.0,1.0,393.46,60.23,109.29,9.99,13.31,38.25,247.98
590,13,0,13,0.0,0.76,11.02,5.85,3.41,3.7,5.48,8.32,10.61
831,13,0,13,0.0,1.0,25.29,10.57,9.41,1.0,7.25,19.95,23.73
337,13,0,13,0.0,6.84,104.92,50.16,34.58,18.06,48.52,75.0,99.75
741,13,0,13,0.0,1.29,18.49,7.22,4.74,4.49,7.99,9.27,13.68
161,13,0,13,0.0,3.79,98.61,34.1,28.65,15.13,19.99,40.54,81.32
216,13,0,13,0.0,3.59,48.56,20.98,16.18,6.15,19.67,32.23,47.26
719,13,0,13,0.0,0.0,74.15,29.76,23.97,11.4,22.06,54.91,63.24
374,13,0,13,0.0,2.04,127.87,33.44,43.21,5.66,12.74,34.1,118.77
688,13,0,13,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
415,13,0,13,0.0,8.03,258.12,99.51,85.34,15.17,90.92,145.98,228.94
857,13,0,13,0.0,700.0,1427.0,1072.68,192.94,988.99,1084.0,1211.21,1317.45
921,13,0,13,0.0,0.05,88.24,24.18,25.16,5.46,19.99,30.31,65.28
991,13,0,13,0.0,10.99,100.0,76.13,35.07,40.88,100.0,100.0,100.0
253,12,0,12,0.0,0.23,39.0,20.15,12.18,14.95,15.95,21.71,39.0
75,12,0,12,0.0,0.77,49.0,7.62,13.67,0.89,1.67,7.11,29.3
981,12,0,12,0.0,0.01,51.0,9.06,15.02,1.0,2.5,8.75,33.95
364,12,0,12,0.0,0.89,80.06,34.26,34.11,5.6,14.71,77.37,78.93
557,12,0,12,0.0,19.95,102.9,51.98,24.87,38.61,45.9,56.91,99.39
42,12,0,12,0.0,0.0,106.27,24.05,34.76,2.71,7.73,24.59,93.7
825,12,0,12,0.0,30.0,379.97,182.86,95.64,120.02,184.83,241.12,315.56
595,12,0,12,0.0,13.99,79.98,32.79,20.57,19.95,25.4,31.21,74.49
851,12,0,12,0.0,1.41,112.67,26.25,30.2,6.23,20.96,30.72,73.8
122,12,0,12,0.0,0.0,119.0,40.72,39.43,13.78,24.58,50.63,116.46
304,12,0,12,0.0,0.68,7.7,2.62,2.71,0.77,0.81,4.03,7.7
965,12,0,12,0.0,1.86,157.7,52.3,44.29,25.87,43.86,58.89,133.31
137,12,0,12,0.0,1.0,372.82,126.23,114.76,43.91,112.1,155.91,332.15
663,12,0,12,0.0,1.0,400.0,127.12,106.71,75.1,99.8,147.25,303.75
526,12,0,12,0.0,10.0,160.6,44.67,50.02,15.0,16.34,50.0,139.72
937,12,0,12,0.0,0.76,59.7,21.39,19.14,4.68,22.5,28.62,54.11
901,12,0,12,0.0,1.0,180.0,69.95,49.46,40.58,58.5,78.5,162.93
209,12,0,12,0.0,1.16,128.85,26.71,38.24,1.98,9.43,38.67,92.35
381,12,0,12,0.0,0.0,328.0,69.46,111.14,4.86,10.38,73.68,293.62
685,12,0,12,0.0,7.57,89.91,40.29,25.9,24.44,33.8,55.22,82.06
147,11,0,11,0.0,1.21,128.3,25.26,38.4,6.38,11.34,18.77,96.37
598,11,0,11,0.0,0.0,98.99,29.02,29.71,8.04,23.84,42.46,76.94
158,11,0,11,0.0,11.85,42.0,15.22,8.99,11.85,11.85,13.58,28.65
88,11,0,11,0.0,8.0,249.0,95.28,75.77,46.98,81.79,133.73,220.5
141,11,0,11,0.0,1.1,246.68,98.35,87.73,34.9,56.65,163.85,233.81
380,11,0,11,0.0,0.77,3.66,1.88,1.23,0.9,1.46,2.94,3.66
316,11,0,11,0.0,0.76,12.31,2.86,4.67,0.76,0.76,0.76,12.31
94,11,0,11,0.0,3167.74,4457.43,3543.66,395.27,3300.73,3425.0,3596.72,4268.86
447,11,0,11,0.0,8.88,80.44,28.15,23.84,15.21,15.21,34.54,70.21
300,11,0,11,0.0,1.15,299.98,107.76,103.43,27.5,60.86,174.26,274.16
609,11,0,11,0.0,0.0,180.95,55.33,51.18,16.38,59.57,74.08,129.18
638,11,0,11,0.0,6.36,155.65,37.33,43.36,13.5,15.0,49.54,107.1
565,11,0,11,0.0,5.54,203.42,94.28,68.61,51.25,62.9,142.25,199.21
527,11,0,11,0.0,10.0,181.5,69.1,65.35,18.23,40.0,106.55,180.25
672,11,0,11,0.0,0.01,246.68,80.12,90.65,4.3,30.0,147.1,219.86
909,11,0,11,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
165,11,0,11,0.0,4.57,188.89,32.33,54.31,7.54,10.0,27.64,122.82
340,11,0,11,0.0,5.91,139.61,36.08,38.71,12.4,16.71,45.76,99.28
706,11,0,11,0.0,1.5,90.0,31.66,31.38,2.74,25.31,56.82,78.4
227,11,0,11,0.0,7.55,15.0,12.0,1.7,12.16,12.16,12.16,13.58
294,11,0,11,0.0,3.5,82.73,42.51,23.72,25.84,41.35,59.0,75.87
126,11,0,11,0.0,7.44,233.46,95.96,77.72,31.99,85.9,152.28,211.23
346,10,0,10,0.0,10.0,237.63,59.54,69.72,17.38,33.36,76.36,175.7
386,10,0,10,0.0,37.5,302.0,119.27,77.07,75.55,101.0,125.5,252.05
308,10,0,10,0.0,5.01,201.57,52.39,56.53,17.77,44.95,51.6,142.75
328,10,0,10,0.0,0.77,38.52,7.99,11.76,0.97,2.5,9.41,27.93
352,10,0,10,0.0,7.5,50.0,27.03,17.91,11.5,22.53,42.81,50.0
287,10,0,10,0.0,1.48,117.98,27.8,35.98,6.48,12.36,39.4,87.48
350,10,0,10,0.0,20.23,259.62,76.85,71.59,35.72,53.9,89.98,196.12
119,10,0,10,0.0,0.0,242.8,51.4,81.87,2.69,8.22,48.75,201.94
732,10,0,10,0.0,0.89,119.44,39.75,38.43,9.74,33.17,57.6,100.11
243,10,0,10,0.0,4.0,39.0,23.88,13.5,15.95,15.95,39.0,39.0
962,10,0,10,0.0,2.5,44.22,18.43,12.84,11.7,15.47,25.25,37.82
691,10,0,10,0.0,2.35,7.07,5.05,1.86,3.76,5.51,6.78,7.07
269,10,0,10,0.0,0.12,114.0,14.77,35.13,0.82,1.98,9.33,68.1
231,10,0,10,0.0,7.25,226.5,69.13,79.87,10.52,17.09,119.32,198.19
678,10,0,10,0.0,886.0,1398.0,1127.61,176.21,1000.5,1055.2,1282.3,1371.58
674,10,0,10,0.0,0.77,9.99,4.58,3.41,2.15,3.81,7.64,9.52
67,10,0,10,0.0,6.7,37.91,13.94,8.58,11.85,11.85,11.85,26.18
170,10,0,10,0.0,14.0,106.67,41.83,28.17,17.5,42.39,49.12,85.67
723,10,0,10,0.0,0.76,105.86,26.99,37.09,1.0,9.73,30.8,94.22
605,10,0,10,0.0,0.8,127.85,54.58,46.66,13.75,55.5,78.55,124.32
483,10,0,10,0.0,68.95,366.09,177.43,97.13,103.84,164.87,227.89,331.4
733,10,0,10,0.0,3.59,73.0,36.32,24.15,17.04,33.84,56.34,69.4
667,10,0,10,0.0,0.74,8.99,2.92,3.01,0.9,1.14,4.4,8.09
661,10,0,10,0.0,0.89,99.99,77.18,40.44,89.99,94.99,99.99,99.99
197,10,0,10,0.0,0.76,54.67,17.84,21.61,1.25,7.48,27.49,54.37
880,10,0,10,0.0,0.31,7.7,2.81,2.75,0.87,1.86,3.34,7.7
550,10,0,10,0.0,15.5,144.0,42.86,37.28,25.12,28.5,46.25,101.05
746,10,0,10,0.0,6.14,33.41,17.33,10.64,6.84,17.56,25.04,31.87
923,10,0,10,0.0,22.25,498.52,206.91,172.47,60.07,170.4,341.75,464.4
671,9,0,9,0.0,4.99,257.4,123.78,105.58,48.0,60.5,234.0,255.72
574,9,0,9,0.0,136.0,750.0,380.44,209.52,250.0,300.0,500.0,710.0
517,9,0,9,0.0,10.0,147.72,56.57,43.82,25.0,39.8,79.64,123.65
325,9,0,9,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
537,9,0,9,0.0,1385.0,2151.0,1752.67,248.95,1600.0,1691.0,1944.0,2090.6
694,9,0,9,0.0,1.0,156.18,57.25,53.22,30.0,38.91,43.84,149.67
963,9,0,9,0.0,10.7,58.31,19.16,15.79,12.31,12.31,12.31,46.81
758,9,0,9,0.0,0.99,3.11,1.55,0.75,1.0,1.0,1.79,2.76
912,9,0,9,0.0,0.77,7.68,3.2,2.69,0.92,2.31,3.84,7.53
472,9,0,9,0.0,15.17,337.6,141.94,107.53,64.1,140.49,156.98,314.71
589,9,0,9,0.0,1.0,15.0,6.26,6.24,1.0,2.0,10.8,14.96
60,9,0,9,0.0,5.0,270.37,44.73,85.05,10.0,15.95,26.8,173.82
718,9,0,9,0.0,65.68,409.23,178.43,114.57,84.05,142.51,208.36,366.11
6,0,9,9,930.28,0.0,648.0,103.36,212.13,0.83,1.0,111.7,450.18
459,9,0,9,0.0,17.1,159.14,59.14,49.18,27.6,35.0,96.0,137.26
731,9,0,9,0.0,0.89,115.0,24.04,36.55,5.0,9.99,23.16,86.12
442,9,0,9,0.0,9.08,169.11,59.93,60.15,14.0,28.0,68.89,161.43
376,9,0,9,0.0,97.55,372.3,149.24,101.47,100.0,100.0,100.0,332.7
434,9,0,9,0.0,74.0,214.0,149.18,50.6,110.6,158.0,180.0,209.2
432,9,0,9,0.0,11.35,403.05,185.25,137.97,66.12,189.4,279.05,367.0
428,9,0,9,0.0,23.0,252.0,105.6,83.48,60.44,69.98,102.85,248.79
