Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
1601,297,0,297,0.0,1.0,600.0,59.73,109.1,1.0,7.71,64.0,319.88
1542,259,0,259,0.0,0.0,368.54,35.19,54.67,6.03,12.14,40.11,151.24
1255,247,0,247,0.0,0.0,1603.42,174.26,299.16,10.0,49.99,179.06,812.0
1514,246,0,246,0.0,0.0,302.74,41.18,57.92,5.42,15.38,59.59,159.33
1441,243,0,243,0.0,1.0,603.06,95.63,135.39,1.0,36.0,138.6,385.54
402,221,0,221,0.0,0.99,264.82,27.38,35.77,10.82,15.95,36.0,80.0
878,217,0,217,0.0,1.0,305.3,50.43,52.56,15.0,27.96,70.65,158.0
1434,213,0,213,0.0,0.0,432.47,38.29,67.94,4.95,12.13,38.0,155.77
400,205,0,205,0.0,0.77,231.7,29.36,38.53,9.66,15.95,37.34,101.1
1101,178,0,178,0.0,1.0,198.0,46.72,40.26,17.27,32.95,68.22,126.46
1427,168,0,168,0.0,0.0,190.16,24.91,34.04,4.88,10.65,33.3,94.83
1086,168,0,168,0.0,0.02,158.1,29.8,29.19,12.0,19.95,35.47,93.46
846,166,0,166,0.0,2.0,209.0,41.29,43.56,12.0,24.99,58.92,141.84
411,157,0,157,0.0,0.8,255.68,27.16,46.2,2.12,11.27,27.93,119.2
417,156,0,156,0.0,0.89,335.5,27.26,43.68,3.0,12.99,30.48,99.99
1693,130,0,130,0.0,0.76,247.91,7.11,26.66,0.76,1.0,1.0,52.9
1524,123,1,124,0.76,0.76,219.88,6.44,29.73,0.76,1.0,1.0,1.0
542,111,0,111,0.0,0.44,236.6,36.18,55.66,1.98,12.14,46.81,180.25
570,101,0,101,0.0,0.89,259.9,28.81,46.28,3.99,9.99,33.78,121.45
1289,96,0,96,0.0,0.01,293.68,37.39,50.95,7.46,14.61,49.3,148.5
443,96,0,96,0.0,0.77,100.0,14.05,17.66,2.69,8.91,16.98,49.99
996,90,1,91,19.95,11.0,390.0,54.85,57.44,19.97,30.0,65.0,159.0
412,90,0,90,0.0,0.89,235.28,21.67,35.99,1.0,4.9,35.12,73.15
1264,85,0,85,0.0,0.01,407.92,57.69,78.74,9.2,28.75,78.26,198.73
994,83,0,83,0.0,5.95,199.0,50.22,47.2,19.95,33.0,64.92,168.0
449,81,0,81,0.0,0.02,405.32,73.07,90.06,15.0,33.97,94.43,286.55
457,77,0,77,0.0,1.04,658.2,107.03,142.87,29.0,44.55,120.0,409.34
317,69,0,69,0.0,1.55,128.25,13.98,16.02,11.85,11.85,11.85,11.85
1656,67,0,67,0.0,1.0,30.6,3.29,3.86,1.0,4.0,5.0,5.0
431,67,0,67,0.0,0.95,339.0,76.07,75.49,21.11,55.53,101.47,233.85
1704,66,0,66,0.0,1.69,203.9,29.87,29.97,11.98,26.44,36.83,78.24
1556,65,0,65,0.0,2.0,137.42,34.08,33.02,11.84,21.0,42.42,121.11
1600,63,0,63,0.0,1.0,244.5,27.88,53.98,1.0,1.0,19.72,151.56
430,62,0,62,0.0,2.1,280.47,48.0,56.64,15.0,24.92,69.93,153.5
1461,60,0,60,0.0,0.68,258.99,19.15,42.7,0.89,1.94,8.62,89.99
1648,58,0,58,0.0,1.97,220.82,45.89,47.83,10.02,28.21,59.37,144.59
413,58,0,58,0.0,0.96,14.95,6.17,4.61,2.12,2.22,11.27,11.27
428,56,0,56,0.0,0.89,101.0,15.34,21.34,3.37,8.99,15.95,50.11
1640,50,0,50,0.0,1.0,497.0,38.44,99.75,1.0,1.0,1.0,215.73
459,49,0,49,0.0,3.48,405.1,120.81,111.03,28.0,96.0,158.0,359.06
1471,48,0,48,0.0,0.01,217.05,31.3,37.84,10.35,17.92,33.82,102.37
593,48,0,48,0.0,0.89,114.2,13.33,23.15,1.93,3.82,13.38,51.76
1694,46,0,46,0.0,7.72,154.23,36.95,41.0,12.31,12.31,29.56,131.41
1246,45,0,45,0.0,0.89,248.84,25.02,42.54,1.98,10.52,29.95,84.16
418,44,0,44,0.0,0.01,175.89,37.03,39.11,6.99,27.45,50.79,112.56
1651,42,2,44,35.23,0.76,119.07,4.44,18.23,1.0,1.0,1.0,4.76
432,43,0,43,0.0,3.1,469.04,71.18,102.12,12.0,37.4,73.62,264.54
1272,43,0,43,0.0,1.0,113.21,28.98,28.64,9.04,23.72,37.86,95.64
1460,43,0,43,0.0,0.75,44.99,2.77,7.0,0.89,1.0,1.79,3.59
1391,43,0,43,0.0,0.0,81.54,19.23,20.89,4.78,12.82,23.44,72.21
835,43,0,43,0.0,2.0,239.96,67.09,59.68,17.11,50.0,100.0,195.96
1031,41,0,41,0.0,1.0,14.9,3.71,3.84,1.5,2.0,3.5,14.5
314,40,0,40,0.0,2.8,550.0,51.68,102.31,11.85,11.85,40.22,178.6
1629,40,0,40,0.0,1.0,156.72,33.43,38.92,6.6,19.96,39.48,109.6
1654,40,0,40,0.0,1.0,479.94,113.88,121.74,29.02,64.66,131.01,346.87
1448,38,0,38,0.0,1.0,130.51,33.69,31.25,12.27,23.23,43.7,111.81
734,38,0,38,0.0,5.0,228.0,45.65,53.44,11.82,22.5,45.22,175.5
972,38,0,38,0.0,0.95,249.0,65.17,53.93,30.48,49.68,82.82,154.33
437,37,0,37,0.0,0.89,28.2,6.59,5.29,1.98,7.18,8.99,11.79
427,37,0,37,0.0,0.77,57.91,9.46,9.25,2.49,11.27,11.27,12.29
1129,36,0,36,0.0,0.0,270.96,45.42,68.06,7.28,13.92,57.69,212.04
366,36,0,36,0.0,0.89,109.95,13.39,19.86,2.91,8.99,12.99,43.44
1446,35,0,35,0.0,1.0,79.0,4.51,13.52,1.0,1.0,1.0,13.87
1457,35,0,35,0.0,0.74,89.99,13.81,27.22,1.0,2.29,8.36,89.99
552,35,0,35,0.0,0.0,159.35,22.28,31.1,3.54,11.82,26.53,76.09
1575,35,0,35,0.0,9.31,258.76,61.25,75.91,12.31,16.0,92.75,215.42
527,35,0,35,0.0,1.0,250.0,43.79,67.03,1.0,11.91,41.32,202.46
1258,34,0,34,0.0,0.89,259.18,51.82,70.76,1.98,11.0,72.5,193.12
1539,34,0,34,0.0,0.76,212.5,10.33,38.21,0.76,0.76,0.76,56.75
1286,33,0,33,0.0,0.89,179.99,24.56,39.81,1.98,9.99,24.3,98.35
582,32,0,32,0.0,0.45,53.72,5.96,11.42,0.77,1.54,5.57,27.31
1520,32,0,32,0.0,1.0,179.7,6.87,31.58,1.0,1.0,1.0,5.05
900,31,0,31,0.0,1.0,709.38,236.2,234.62,30.54,117.99,445.0,608.24
554,31,0,31,0.0,0.76,1.9,0.86,0.22,0.76,0.76,1.0,1.0
1456,30,0,30,0.0,0.76,69.38,6.08,14.17,1.0,1.14,2.82,29.23
1408,30,0,30,0.0,0.76,80.93,18.01,19.91,4.65,12.9,20.83,62.24
450,30,0,30,0.0,10.0,261.62,73.71,70.21,19.21,48.74,104.18,217.95
583,29,0,29,0.0,0.76,60.99,8.37,12.83,1.5,3.98,9.99,30.4
1560,28,0,28,0.0,1.0,15.2,1.51,2.68,1.0,1.0,1.0,1.0
1550,28,0,28,0.0,0.76,104.3,29.32,29.48,9.99,15.22,42.46,88.78
760,28,0,28,0.0,15.0,397.5,147.7,87.89,87.32,129.89,185.9,292.04
1602,28,0,28,0.0,0.67,68.43,13.75,17.64,1.53,3.74,21.96,39.45
1052,27,0,27,0.0,19.0,159.0,52.66,32.68,29.45,39.99,76.25,95.02
1292,27,0,27,0.0,1.0,114.32,26.2,28.53,11.12,12.36,36.48,89.3
1639,27,0,27,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1251,26,0,26,0.0,0.0,115.45,27.11,27.34,11.5,18.67,28.75,77.71
277,26,0,26,0.0,3.7,74.0,13.87,12.43,11.85,11.85,11.85,14.49
1329,26,0,26,0.0,0.0,118.85,22.21,28.91,4.66,10.81,28.06,71.21
1218,26,0,26,0.0,0.0,197.43,28.94,42.05,5.6,13.37,41.36,83.93
1278,26,0,26,0.0,0.89,62.66,10.42,15.0,2.68,5.49,9.38,45.12
1306,25,0,25,0.0,1.0,92.57,6.03,19.27,1.0,1.0,1.0,28.24
391,25,0,25,0.0,1.39,188.31,39.72,46.32,16.36,23.0,36.71,144.7
134,25,0,25,0.0,7.86,152.15,53.71,38.81,27.49,48.32,62.59,142.67
950,25,0,25,0.0,11.13,129.99,66.62,41.86,35.9,45.9,119.95,125.9
369,24,0,24,0.0,0.89,70.11,8.78,14.03,1.99,4.99,9.1,20.13
406,24,0,24,0.0,0.89,156.5,16.22,31.46,4.36,9.49,13.14,44.34
240,23,0,23,0.0,2.0,242.02,54.34,63.12,12.83,23.23,80.28,169.57
1268,23,0,23,0.0,0.89,150.8,35.57,46.43,3.08,12.57,46.44,127.75
1451,23,0,23,0.0,1.0,69.0,8.96,19.89,1.0,1.0,1.0,54.6
568,22,0,22,0.0,19.95,284.94,78.99,73.76,26.49,50.45,106.9,254.38
1275,22,0,22,0.0,1.0,56.0,4.04,11.88,1.0,1.0,1.0,12.22
396,22,0,22,0.0,1.0,78.24,7.88,22.09,1.0,1.0,1.0,70.39
1613,22,0,22,0.0,0.0,279.2,140.46,77.17,90.32,135.19,172.07,272.51
814,21,0,21,0.0,2.02,429.95,150.24,91.4,89.99,139.98,179.98,272.06
1659,21,0,21,0.0,4.04,151.48,43.35,42.88,13.82,21.2,64.26,118.2
1668,21,0,21,0.0,1.0,222.3,41.97,53.05,9.25,16.9,55.67,116.23
652,20,0,20,0.0,0.75,139.49,30.83,45.28,4.88,10.29,27.53,127.7
965,20,0,20,0.0,0.95,222.35,58.29,56.22,17.3,39.3,92.14,131.24
1580,19,1,20,1.0,1.0,50.0,4.56,11.27,1.0,1.0,1.0,17.06
1624,20,0,20,0.0,0.89,100.96,15.16,23.11,1.98,5.08,21.38,37.8
534,19,0,19,0.0,1.75,89.0,26.73,22.18,8.7,21.98,33.67,67.35
1643,19,0,19,0.0,9.31,29.56,13.8,5.61,12.31,12.31,12.31,29.56
812,19,0,19,0.0,13.7,157.8,55.27,40.64,22.0,49.0,87.66,109.78
154,19,0,19,0.0,0.89,59.99,18.62,17.83,5.24,14.95,20.1,58.18
231,19,0,19,0.0,5.0,20.0,9.26,5.13,5.0,10.0,10.0,20.0
490,19,0,19,0.0,0.0,261.52,48.12,77.43,2.48,10.59,66.06,225.22
532,19,0,19,0.0,8.99,220.6,52.68,59.87,17.63,24.85,57.97,171.37
1243,18,0,18,0.0,0.89,148.84,36.16,52.56,1.98,9.74,47.41,135.22
802,18,0,18,0.0,24.99,509.95,174.83,147.7,60.25,135.66,254.98,457.26
1491,18,0,18,0.0,0.89,93.25,13.39,21.87,2.38,8.07,12.65,46.66
433,18,0,18,0.0,9.0,99.99,32.51,24.49,15.95,27.4,33.1,74.49
380,18,0,18,0.0,0.89,13.99,3.23,3.07,1.84,1.98,4.4,7.19
489,17,0,17,0.0,5.99,229.58,62.0,74.58,13.58,22.66,78.02,207.55
584,17,0,17,0.0,1.0,125.98,23.13,31.69,7.11,14.99,19.67,86.75
1005,17,0,17,0.0,1.0,114.94,14.57,28.98,3.0,3.5,7.1,63.79
1033,17,0,17,0.0,1.0,122.72,24.41,41.52,2.0,4.8,14.9,118.24
1415,17,0,17,0.0,1.0,463.69,124.15,131.37,21.27,94.0,157.76,361.99
273,17,0,17,0.0,0.0,282.08,66.77,76.38,4.95,37.92,108.17,177.75
1089,17,0,17,0.0,2.5,225.0,50.59,58.12,14.0,25.85,51.23,145.4
733,16,0,16,0.0,10.0,276.0,71.47,70.46,15.0,52.1,100.44,186.0
338,16,0,16,0.0,9.58,522.4,149.98,149.38,24.35,133.98,201.38,421.05
825,16,0,16,0.0,19.0,181.5,78.56,52.22,30.0,76.68,123.48,157.88
845,16,0,16,0.0,10.19,309.6,71.79,74.62,20.7,58.76,77.47,194.25
1263,15,0,15,0.0,0.78,122.07,38.62,40.81,6.57,27.4,48.66,112.78
239,15,0,15,0.0,4.0,20.0,7.6,4.22,5.0,5.0,10.0,13.0
206,15,0,15,0.0,6.21,99.99,81.8,26.33,89.99,89.99,89.99,99.99
435,15,0,15,0.0,6.99,69.99,28.55,16.81,16.61,29.82,31.84,54.69
536,15,0,15,0.0,0.01,76.98,23.3,27.23,6.12,8.99,37.84,75.09
351,15,0,15,0.0,1.51,46.4,22.71,11.63,17.7,22.6,27.39,39.94
236,15,0,15,0.0,1.83,256.38,66.73,75.27,14.58,32.26,79.34,215.79
1032,15,0,15,0.0,1.0,3.0,1.65,0.63,1.0,2.0,2.0,2.51
1324,15,0,15,0.0,0.0,107.28,26.91,32.2,12.21,16.76,20.55,101.16
1353,14,0,14,0.0,1.5,34.0,11.57,7.83,8.94,8.98,12.12,23.59
546,14,0,14,0.0,4.18,60.0,22.36,15.96,10.98,19.0,28.67,52.92
1591,14,0,14,0.0,0.76,47.31,4.27,12.39,1.0,1.0,1.0,17.21
324,14,0,14,0.0,0.01,117.99,23.8,37.04,2.26,9.46,15.0,103.37
1569,14,0,14,0.0,200.0,755.38,333.21,153.98,211.75,302.5,388.25,584.74
509,14,0,14,0.0,1.0,43.5,10.92,15.71,1.0,1.0,16.74,38.53
372,14,0,14,0.0,0.89,35.39,8.71,8.37,5.99,8.48,9.73,18.88
555,13,0,13,0.0,6.84,104.92,50.16,34.58,18.06,48.52,75.0,99.75
1281,13,0,13,0.0,1.29,18.49,7.22,4.74,4.49,7.99,9.27,13.68
1449,13,0,13,0.0,1.0,25.29,10.57,9.41,1.0,7.25,19.95,23.73
1594,13,0,13,0.0,0.05,88.24,24.18,25.16,5.46,19.99,30.31,65.28
1265,13,0,13,0.0,0.99,192.88,53.61,67.01,3.59,11.97,76.48,168.94
614,13,0,13,0.0,2.04,127.87,33.44,43.21,5.66,12.74,34.1,118.77
145,13,0,13,0.0,2.12,130.0,23.09,32.84,11.27,12.99,19.9,70.14
1314,13,0,13,0.0,1.52,74.91,27.15,24.59,9.43,20.0,34.64,74.57
1724,13,0,13,0.0,10.99,100.0,76.13,35.07,40.88,100.0,100.0,100.0
155,13,0,13,0.0,1.0,393.46,60.23,109.29,9.99,13.31,38.25,247.98
295,13,0,13,0.0,0.17,96.84,49.54,30.64,30.37,53.73,53.89,96.31
1013,13,0,13,0.0,0.76,11.02,5.85,3.41,3.7,5.48,8.32,10.61
286,13,0,13,0.0,3.79,98.61,34.1,28.65,15.13,19.99,40.54,81.32
1249,13,0,13,0.0,0.0,74.15,29.76,23.97,11.4,22.06,54.91,63.24
342,13,0,13,0.0,0.0,75.84,21.11,21.66,7.08,12.16,23.43,62.25
1201,13,0,13,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1394,13,0,13,0.0,0.0,113.34,30.63,36.92,8.6,14.45,39.0,107.62
939,13,0,13,0.0,10.0,170.0,77.91,61.62,24.0,70.0,129.0,162.8
28,4,9,13,921.69,0.76,360.0,87.01,121.15,2.0,19.02,130.21,306.0
1023,12,0,12,0.0,13.99,79.98,32.79,20.57,19.95,25.4,31.21,74.49
635,12,0,12,0.0,0.0,328.0,69.46,111.14,4.86,10.38,73.68,293.62
421,12,0,12,0.0,0.23,39.0,20.15,12.18,14.95,15.95,21.71,39.0
1152,12,0,12,0.0,1.0,400.0,127.12,106.71,75.1,99.8,147.25,303.75
225,12,0,12,0.0,0.0,119.0,40.72,39.43,13.78,24.58,50.63,116.46
341,12,0,12,0.0,0.0,38.03,11.33,11.93,1.0,8.14,16.9,30.84
588,12,0,12,0.0,0.89,80.06,34.26,34.11,5.6,14.71,77.37,78.93
1625,12,0,12,0.0,0.76,59.7,21.39,19.14,4.68,22.5,28.62,54.11
151,12,0,12,0.0,0.77,49.0,7.62,13.67,0.89,1.67,7.11,29.3
504,12,0,12,0.0,0.68,7.7,2.62,2.71,0.77,0.81,4.03,7.7
1413,12,0,12,0.0,6.79,166.13,37.08,44.44,10.59,24.73,38.88,111.73
367,12,0,12,0.0,1.16,128.85,26.71,38.24,1.98,9.43,38.67,92.35
963,12,0,12,0.0,77.5,248.0,135.58,59.53,79.0,138.75,162.5,232.6
887,12,0,12,0.0,10.0,160.6,44.67,50.02,15.0,16.34,50.0,139.72
1676,12,0,12,0.0,1.86,157.7,52.3,44.29,25.87,43.86,58.89,133.31
1099,11,0,11,0.0,6.36,155.65,37.33,43.36,13.5,15.0,49.54,107.1
495,11,0,11,0.0,1.15,299.98,107.76,103.43,27.5,60.86,174.26,274.16
388,11,0,11,0.0,7.55,15.0,12.0,1.7,12.16,12.16,12.16,13.58
559,11,0,11,0.0,5.91,139.61,36.08,38.71,12.4,16.71,45.76,99.28
230,11,0,11,0.0,7.44,233.46,95.96,77.72,31.99,85.9,152.28,211.23
766,11,0,11,0.0,10.0,200.0,57.26,51.36,34.98,40.0,62.5,137.5
278,11,0,11,0.0,11.85,42.0,15.22,8.99,11.85,11.85,13.58,28.65
1579,11,0,11,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1026,11,0,11,0.0,0.0,98.99,29.02,29.71,8.04,23.84,42.46,76.94
1078,11,0,11,0.0,21.0,170.0,103.71,55.3,68.93,114.0,152.5,169.0
263,11,0,11,0.0,1.21,128.3,25.26,38.4,6.38,11.34,18.77,96.37
251,11,0,11,0.0,1.1,246.68,98.35,87.73,34.9,56.65,163.85,233.81
477,11,0,11,0.0,3.5,82.73,42.51,23.72,25.84,41.35,59.0,75.87
957,11,0,11,0.0,10.0,70.93,34.84,21.67,17.24,28.26,53.08,66.95
260,11,0,11,0.0,0.9,37.93,10.87,9.73,6.66,8.66,11.74,25.48
180,11,0,11,0.0,3167.74,4457.43,3543.66,395.27,3300.73,3425.0,3596.72,4268.86
969,11,0,11,0.0,5.54,203.42,94.28,68.61,51.25,62.9,142.25,199.21
545,10,0,10,0.0,0.77,38.52,7.99,11.76,0.97,2.5,9.41,27.93
1285,10,0,10,0.0,6.14,33.41,17.33,10.64,6.84,17.56,25.04,31.87
1599,10,0,10,0.0,22.25,498.52,206.91,172.47,60.07,170.4,341.75,464.4
577,10,0,10,0.0,0.89,11.96,2.19,3.48,0.89,0.89,0.97,7.79
301,10,0,10,0.0,14.0,106.67,41.83,28.17,17.5,42.39,49.12,85.67
571,10,0,10,0.0,7.5,50.0,27.03,17.91,11.5,22.53,42.81,50.0
565,10,0,10,0.0,10.0,237.63,59.54,69.72,17.38,33.36,76.36,175.7
1159,10,0,10,0.0,0.74,8.99,2.92,3.01,0.9,1.14,4.4,8.09
1270,10,0,10,0.0,3.59,73.0,36.32,24.15,17.04,33.84,56.34,69.4
1145,10,0,10,0.0,0.89,99.99,77.18,40.44,89.99,94.99,99.99,99.99
346,10,0,10,0.0,0.76,54.67,17.84,21.61,1.25,7.48,27.49,54.37
648,10,0,10,0.0,37.5,302.0,119.27,77.07,75.55,101.0,125.5,252.05
1497,10,0,10,0.0,700.0,1427.0,1051.85,216.06,964.22,1041.4,1202.76,1344.84
221,10,0,10,0.0,0.0,242.8,51.4,81.87,2.69,8.22,48.75,201.94
1180,10,0,10,0.0,886.0,1398.0,1127.61,176.21,1000.5,1055.2,1282.3,1371.58
392,10,0,10,0.0,7.25,226.5,69.13,79.87,10.52,17.09,119.32,198.19
847,10,0,10,0.0,8.0,260.0,86.75,85.93,30.5,63.0,80.92,243.8
1257,10,0,10,0.0,0.76,105.86,26.99,37.09,1.0,9.73,30.8,94.22
405,10,0,10,0.0,4.0,39.0,23.88,13.5,15.95,15.95,39.0,39.0
1174,10,0,10,0.0,0.77,9.99,4.58,3.41,2.15,3.81,7.64,9.52
141,10,0,10,0.0,6.7,37.91,13.94,8.58,11.85,11.85,11.85,26.18
456,10,0,10,0.0,1.48,117.98,27.8,35.98,6.48,12.36,39.4,87.48
1193,9,0,9,0.0,12.91,75.64,38.68,21.84,27.62,29.79,51.69,71.72
1267,9,0,9,0.0,0.89,115.0,24.04,36.55,5.0,9.99,23.16,86.12
376,9,0,9,0.0,5.0,201.91,42.53,65.59,9.49,9.99,44.99,155.71
1247,9,0,9,0.0,65.68,409.23,178.43,114.57,84.05,142.51,208.36,366.11
1168,9,0,9,0.0,4.99,257.4,123.78,105.58,48.0,60.5,234.0,255.72
720,9,0,9,0.0,15.0,131.33,55.84,44.45,15.0,40.0,72.0,127.37
16,0,9,9,930.28,0.0,648.0,103.36,212.13,0.83,1.0,111.7,450.18
1581,9,0,9,0.0,0.77,7.68,3.2,2.69,0.92,2.31,3.84,7.53
1418,9,0,9,0.0,0.0,75.08,32.32,28.65,9.09,21.13,59.77,70.07
1431,9,0,9,0.0,1.0,59.9,15.08,20.56,1.98,5.48,14.07,51.52
130,9,0,9,0.0,5.0,270.37,44.73,85.05,10.0,15.95,26.8,173.82
1462,9,0,9,0.0,6.27,262.7,59.73,77.75,29.99,39.11,51.84,178.92
1674,9,0,9,0.0,10.7,58.31,19.16,15.79,12.31,12.31,12.31,46.81
1476,9,0,9,0.0,4.71,117.99,17.96,37.52,4.71,5.89,6.05,73.21
1479,9,0,9,0.0,9.88,109.31,45.89,43.78,15.43,20.01,101.0,106.28
744,9,0,9,0.0,11.35,403.05,185.25,137.97,66.12,189.4,279.05,367.0
381,9,0,9,0.0,1.0,251.91,50.72,79.3,7.38,19.57,36.0,183.6
748,9,0,9,0.0,74.0,214.0,149.18,50.6,110.6,158.0,180.0,209.2
757,9,0,9,0.0,9.08,169.11,59.93,60.15,14.0,28.0,68.89,161.43
541,9,0,9,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
805,9,0,9,0.0,25.0,209.9,111.84,75.28,34.39,109.0,188.85,208.54
803,9,0,9,0.0,15.17,337.6,141.94,107.53,64.1,140.49,156.98,314.71
917,9,0,9,0.0,1385.0,2151.0,1752.67,248.95,1600.0,1691.0,1944.0,2090.6
786,9,0,9,0.0,17.1,159.14,59.14,49.18,27.6,35.0,96.0,137.26
209,9,0,9,0.0,0.89,99.0,36.0,33.39,7.99,30.12,53.71,87.4
1300,9,0,9,0.0,0.01,198.0,39.45,64.05,5.16,17.66,22.79,150.4
461,9,0,9,0.0,1.0,89.0,25.82,34.44,1.5,2.0,58.0,78.6
1276,9,0,9,0.0,1.99,210.21,46.59,70.79,10.82,15.93,22.39,173.44
613,9,0,9,0.0,1.0,70.25,38.62,25.35,29.66,41.21,53.72,70.15
986,9,0,9,0.0,136.0,750.0,380.44,209.52,250.0,300.0,500.0,710.0
1351,9,0,9,0.0,3.03,16.0,10.36,3.28,10.59,10.62,10.62,13.85
1000,9,0,9,0.0,548.09,804.96,664.99,84.54,618.25,651.94,712.19,792.26
640,9,0,9,0.0,0.0,183.57,51.55,66.3,4.85,17.04,83.4,161.59
627,9,0,9,0.0,97.55,372.3,149.24,101.47,100.0,100.0,100.0,332.7
395,9,0,9,0.0,1.0,187.88,45.31,72.29,5.17,11.99,18.96,174.85
1710,9,0,9,0.0,1.0,20.0,6.42,7.88,1.0,4.0,5.0,20.0
1305,9,0,9,0.0,0.99,3.11,1.55,0.75,1.0,1.0,1.79,2.76
573,8,0,8,0.0,0.76,1.0,0.94,0.11,0.94,1.0,1.0,1.0
719,8,0,8,0.0,5.0,245.0,86.98,99.1,13.85,45.7,128.25,242.2
749,8,0,8,0.0,48.5,227.0,100.4,64.61,51.32,71.25,140.83,198.23
1107,8,0,8,0.0,0.89,19.03,3.38,6.33,0.89,0.99,1.61,13.0
321,8,0,8,0.0,0.89,8.97,7.39,3.05,7.84,8.94,8.94,8.97
686,8,0,8,0.0,4.0,120.8,48.85,36.56,22.9,46.46,65.06,101.89
325,8,0,8,0.0,0.01,109.72,23.93,36.74,0.01,13.31,23.77,83.59
377,8,0,8,0.0,3.59,35.89,12.87,12.4,5.37,6.38,15.48,33.47
1080,8,0,8,0.0,4.13,177.0,57.02,70.71,11.5,27.5,67.0,172.1
563,8,0,8,0.0,1.29,95.0,22.66,32.27,6.45,9.37,18.75,77.5
934,8,0,8,0.0,10.0,80.0,33.02,32.09,10.0,10.0,65.15,76.85
394,8,0,8,0.0,4.15,239.98,98.37,93.67,7.4,84.38,165.38,229.27
401,8,0,8,0.0,1.0,81.9,23.94,30.67,1.86,8.32,37.38,73.54
374,8,0,8,0.0,0.76,1.0,0.82,0.11,0.76,0.76,0.82,1.0
422,8,0,8,0.0,0.89,5.34,2.07,1.87,1.0,1.0,2.33,5.15
1043,8,0,8,0.0,0.0,180.95,62.75,56.53,23.57,65.76,75.09,144.71
941,8,0,8,0.0,39.0,235.5,116.86,61.18,87.3,108.0,138.5,208.37
1049,8,0,8,0.0,7.9,37.5,16.54,11.63,8.74,11.0,20.0,35.57
485,8,0,8,0.0,0.12,53.8,16.3,16.98,5.88,12.99,20.32,42.44
540,8,0,8,0.0,4.95,91.99,31.52,27.56,13.36,27.7,37.5,73.76
493,8,0,8,0.0,11.35,71.62,38.78,25.18,18.81,30.41,63.52,70.9
834,8,0,8,0.0,4.89,288.58,111.92,92.64,46.43,96.13,136.26,258.52
824,8,0,8,0.0,10.0,75.0,39.93,20.85,24.38,40.0,51.74,68.68
821,8,0,8,0.0,822.03,1526.92,1175.68,256.52,994.1,1170.0,1387.9,1479.0
